สถานะการเข้างาน,หมายเลขงาน,รหัสร้าน,ชื่อร้าน,โซน,ทีม,สัญญา,ผู้รับผิดชอบงาน,แผนเข้างาน,เวลาเริ่มงาน,เวลาปิดงาน
"ยังไม่เข้า","520004102237","B18957","ศรีกะอาง (นครนายก) (REU)","REU","REU5SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-13","",""
"ยังไม่เข้า","520004102244","B18967","ชายหาดชะอำเหนือ (RSU)","RSU","RSU5","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-03","",""
"ยังไม่เข้า","520004104770","B18971","ถนนเลี่ยงเมืองราชบุรี (RSU)","RSU","RSU6","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-03","",""
"ยังไม่เข้า","520004102223","B18975","PTTOR ศรีวิไล (บึงกาฬ) (NEU)","NEU","NEU5SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-10","",""
"ยังไม่เข้า","520004102221","B18977","PTTOR ราชพฤกษ์ 28 (BG)","BG","BG7SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-04","",""
"ตรงแผน","520004102240","B18978","หอพักเพชรรัตน ม.ศิลปากรทับแก้ว (BG)","BG","BG3","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-02","2024-07-02 09:46:28","2024-07-02 11:09:09"
"ยังไม่เข้า","520004102257","B19008","รพ.แกลง(ระยอง) (REL)","REL","REL6","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-26","",""
"ยังไม่เข้า","520004102229","B19012","PTTOR ตาดแคน (NEU)","NEU","NEU2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-24","",""
"ยังไม่เข้า","520004104714","B19015","PLANB Tower (BW)","BW","BW2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-03","",""
"ยังไม่เข้า","520004102267","B19038","PTTOR มอ.ปัตตานี (RSL)","RSL","RSL12SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-03","",""
"ยังไม่เข้า","520004104688","B19048","เอื้ออาทรแสมดำ (BW)","BW","BW10","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-29","",""
"ยังไม่เข้า","520004104716","B19068","อ่อนนุช 17 แยก 13 (BS)","BS","BS4","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-29","",""
"ยังไม่เข้า","520004104757","B19090","ถนนแผ่นดินทอง (จันทบุรี) (REL)","REL","REL6","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-04","",""
"ยังไม่เข้า","520004104701","B19091","บางขนุนซอย 5 ปากซอย (BG)","BG","BG9","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-22","",""
"ยังไม่เข้า","520004104707","B19093","วชิรธรรมสาธิต 59 (BS)","BS","BS5","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-25","",""
"ยังไม่เข้า","520004104695","B19096","The belle พระราม 9 (BE)","BE","BE3","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-30","",""
"ยังไม่เข้า","520004104699","B19097","ซอยฉิมพลอยผล (พัฒนาชนบท 3) (BE)","BE","BE7","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-16","",""
"ยังไม่เข้า","520004104748","B19100","รอแยลแคน (ถนนแคราย) (BW)","BW","BW9SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-07","",""
"ยังไม่เข้า","520004104684","B19101","เอกชัย 132 (BW)","BW","BW9SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-12","",""
"ยังไม่เข้า","520004104689","B19102","สามแยกวัดกำแพง (BW)","BW","BW4","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-26","",""
"ยังไม่เข้า","520004104694","B19104","เสนานิคม 1 ซอย 13 (BE)","BE","BE2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-04","",""
"ยังไม่เข้า","520004104702","B19105","สามแยกป่าไม้อุทิศ (BG)","BG","BG5SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-11","",""
"ยังไม่เข้า","520004104713","B19108","ประดิพัทธ์7 (BN)","BN","BN2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-12","",""
"ยังไม่เข้า","520004104749","B19109","คีรีนคร ซ.6( ชลบุรี) (REU)","REU","REU3","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-10","",""
"ยังไม่เข้า","520004104750","B19110","ถนนเทศบาลห้วยใหญ่ ซ.34 (ชลบุรี) (REL)","REL","REL3","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-09","",""
"ยังไม่เข้า","520004104751","B19111","บ้านเก่า ซ.4(ชลบุรี) (REU)","REU","REU4","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-15","",""
"ยังไม่เข้า","520004104758","B19112","ถนนขลุง-มะขาม(จันทบุรี) (REL)","REL","REL6","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-06","",""
"ยังไม่เข้า","520004104708","B19114","คูขวาง 3 ลาดหลุมแก้ว (BN)","BN","BN8SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-25","",""
"ยังไม่เข้า","520004104741","B19115","ตลาดโต้รุ่งหัวหิน (RSU)","RSU","RSU4","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-09","",""
"ยังไม่เข้า","520004104752","B19116","ทล.332(แยกเกษมพล) ชลบุรี (REL)","REL","REL3","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-26","",""
"ยังไม่เข้า","520004104753","B19117","พรประภานิมิตร ซอย 26(ชลบุรี) (REL)","REL","REL1","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-12","",""
"ยังไม่เข้า","520004104709","B19121","เอราวัณ 19 (BN)","BN","BN6SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-26","",""
"ยังไม่เข้า","520004104762","B19122","ชุมชนร่องห้า (RN)","RN","RN2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-03","",""
"ยังไม่เข้า","520004104730","B19123","ชุมชนพระงามบางปะหัน (RC)","RC","RC7SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-30","",""
"ยังไม่เข้า","520004104687","B19124","ลาดพร้าว 130 แยก 4 (BE)","BE","BE3","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-08","",""
"ยังไม่เข้า","520004104686","B19125","นวมินทร์ 24 (ซอยศรีนคร 5) (BE)","BE","BE5","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-30","",""
"ยังไม่เข้า","520004104725","B19126","หนองสองห้องจุด 2 (NEU)","NEU","NEU1","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-13","",""
"ยังไม่เข้า","520004104721","B19128","เคหะร่มเกล้า 78 แยก 1 (BE)","BE","BE7","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-13","",""
"ยังไม่เข้า","520004104700","B19129","ถนนเลียบคลองลำกอไผ่ - นิคมอุตสาหกรรมลาดกระบัง (BE)","BE","BE7","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-25","",""
"ยังไม่เข้า","520004104698","B19131","ม.พร้อมพัฒน์ (หทัยราษฏร์ 39) (BE)","BE","BE9SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-08","",""
"ยังไม่เข้า","520004104740","B19132","แพนเอเชียสุวรรณศร(สายเก่า)กบินทร์บุรี (REU)","REU","REU6SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-20","",""
